week_id,date,sku_id,region,demand_units
11,2024-08-12,SKU_123,Central,46
11,2024-08-12,SKU_124,Central,117
11,2024-08-12,SKU_125,Central,64
11,2024-08-12,SKU_126,Central,170
11,2024-08-12,SKU_127,Central,18
11,2024-08-12,SKU_128,Central,74
11,2024-08-12,SKU_129,Central,98
11,2024-08-12,SKU_130,Central,92
11,2024-08-12,SKU_131,Central,51
11,2024-08-12,SKU_132,Central,53
11,2024-08-12,SKU_133,Central,234
11,2024-08-12,SKU_134,Central,108
11,2024-08-12,SKU_135,Central,125
11,2024-08-12,SKU_136,Central,46
11,2024-08-12,SKU_137,Central,134
11,2024-08-12,SKU_138,Central,78
11,2024-08-12,SKU_139,Central,41
11,2024-08-12,SKU_140,Central,61
11,2024-08-12,SKU_141,Central,66
11,2024-08-12,SKU_142,Central,53
11,2024-08-12,SKU_143,Central,74
11,2024-08-12,SKU_144,Central,60
11,2024-08-12,SKU_145,Central,118
11,2024-08-12,SKU_146,Central,92
11,2024-08-12,SKU_147,Central,82
11,2024-08-12,SKU_148,Central,105
11,2024-08-12,SKU_149,Central,111
11,2024-08-12,SKU_150,Central,72
11,2024-08-12,SKU_151,Central,83
11,2024-08-12,SKU_152,Central,24
11,2024-08-12,SKU_153,Central,152
11,2024-08-12,SKU_154,Central,62
11,2024-08-12,SKU_155,Central,143
11,2024-08-12,SKU_156,Central,97
11,2024-08-12,SKU_157,Central,102
11,2024-08-12,SKU_158,Central,55
11,2024-08-12,SKU_159,Central,113
11,2024-08-12,SKU_160,Central,42
11,2024-08-12,SKU_161,Central,51
11,2024-08-12,SKU_162,Central,33
11,2024-08-12,SKU_163,Central,46
11,2024-08-12,SKU_164,Central,92
11,2024-08-12,SKU_165,Central,35
11,2024-08-12,SKU_166,Central,55
11,2024-08-12,SKU_167,Central,151
11,2024-08-12,SKU_168,Central,33
11,2024-08-12,SKU_169,Central,176
11,2024-08-12,SKU_170,Central,24
11,2024-08-12,SKU_171,Central,34
11,2024-08-12,SKU_172,Central,95
11,2024-08-12,SKU_173,Central,70
11,2024-08-12,SKU_174,Central,60
11,2024-08-12,SKU_175,Central,13
11,2024-08-12,SKU_176,Central,105
11,2024-08-12,SKU_177,Central,97
11,2024-08-12,SKU_178,Central,50
11,2024-08-12,SKU_179,Central,172
11,2024-08-12,SKU_180,Central,33
11,2024-08-12,SKU_181,Central,98
11,2024-08-12,SKU_182,Central,37
11,2024-08-12,SKU_183,Central,47
11,2024-08-12,SKU_184,Central,73
11,2024-08-12,SKU_185,Central,76
11,2024-08-12,SKU_186,Central,60
11,2024-08-12,SKU_187,Central,54
11,2024-08-12,SKU_188,Central,64
11,2024-08-12,SKU_189,Central,70
11,2024-08-12,SKU_190,Central,61
11,2024-08-12,SKU_191,Central,76
11,2024-08-12,SKU_192,Central,78
11,2024-08-12,SKU_193,Central,44
11,2024-08-12,SKU_194,Central,64
11,2024-08-12,SKU_195,Central,112
11,2024-08-12,SKU_196,Central,40
11,2024-08-12,SKU_197,Central,33
11,2024-08-12,SKU_198,Central,57
11,2024-08-12,SKU_199,Central,13
11,2024-08-12,SKU_200,Central,58
11,2024-08-12,SKU_201,Central,31
11,2024-08-12,SKU_202,Central,157
11,2024-08-12,SKU_203,Central,20
11,2024-08-12,SKU_204,Central,70
11,2024-08-12,SKU_205,Central,36
11,2024-08-12,SKU_206,Central,131
11,2024-08-12,SKU_207,Central,86
11,2024-08-12,SKU_208,Central,64
11,2024-08-12,SKU_209,Central,61
11,2024-08-12,SKU_210,Central,92
11,2024-08-12,SKU_211,Central,195
11,2024-08-12,SKU_212,Central,80
11,2024-08-12,SKU_213,Central,42
11,2024-08-12,SKU_214,Central,46
11,2024-08-12,SKU_215,Central,62
11,2024-08-12,SKU_216,Central,72
11,2024-08-12,SKU_217,Central,19
11,2024-08-12,SKU_218,Central,69
11,2024-08-12,SKU_219,Central,37
11,2024-08-12,SKU_220,Central,30
11,2024-08-12,SKU_221,Central,50
11,2024-08-12,SKU_222,Central,73
11,2024-08-12,SKU_223,Central,90
11,2024-08-12,SKU_224,Central,76
11,2024-08-12,SKU_225,Central,19
11,2024-08-12,SKU_226,Central,33
11,2024-08-12,SKU_227,Central,36
11,2024-08-12,SKU_228,Central,88
11,2024-08-12,SKU_229,Central,86
11,2024-08-12,SKU_230,Central,69
11,2024-08-12,SKU_231,Central,64
11,2024-08-12,SKU_232,Central,46
11,2024-08-12,SKU_233,Central,39
11,2024-08-12,SKU_234,Central,85
11,2024-08-12,SKU_235,Central,121
11,2024-08-12,SKU_236,Central,25
11,2024-08-12,SKU_237,Central,15
11,2024-08-12,SKU_238,Central,161
11,2024-08-12,SKU_239,Central,80
11,2024-08-12,SKU_240,Central,144
11,2024-08-12,SKU_241,Central,129
11,2024-08-12,SKU_242,Central,74
11,2024-08-12,SKU_243,Central,89
11,2024-08-12,SKU_244,Central,30
11,2024-08-12,SKU_245,Central,102
11,2024-08-12,SKU_246,Central,48
11,2024-08-12,SKU_247,Central,75
11,2024-08-12,SKU_248,Central,194
11,2024-08-12,SKU_249,Central,23
11,2024-08-12,SKU_250,Central,133
11,2024-08-12,SKU_251,Central,57
11,2024-08-12,SKU_252,Central,18
11,2024-08-12,SKU_253,Central,128
11,2024-08-12,SKU_254,Central,88
11,2024-08-12,SKU_255,Central,146
11,2024-08-12,SKU_256,Central,119
11,2024-08-12,SKU_257,Central,18
11,2024-08-12,SKU_258,Central,133
11,2024-08-12,SKU_259,Central,74
11,2024-08-12,SKU_260,Central,76
11,2024-08-12,SKU_261,Central,72
11,2024-08-12,SKU_262,Central,36
11,2024-08-12,SKU_263,Central,39
11,2024-08-12,SKU_264,Central,58
11,2024-08-12,SKU_265,Central,66
11,2024-08-12,SKU_266,Central,36
11,2024-08-12,SKU_267,Central,48
11,2024-08-12,SKU_268,Central,112
11,2024-08-12,SKU_269,Central,143
11,2024-08-12,SKU_270,Central,107
11,2024-08-12,SKU_271,Central,39
11,2024-08-12,SKU_272,Central,38
11,2024-08-12,SKU_273,Central,74
11,2024-08-12,SKU_274,Central,198
11,2024-08-12,SKU_275,Central,63
11,2024-08-12,SKU_276,Central,109
11,2024-08-12,SKU_277,Central,80
11,2024-08-12,SKU_278,Central,74
11,2024-08-12,SKU_279,Central,8
11,2024-08-12,SKU_280,Central,140
11,2024-08-12,SKU_281,Central,61
11,2024-08-12,SKU_282,Central,37
11,2024-08-12,SKU_283,Central,97
11,2024-08-12,SKU_284,Central,94
11,2024-08-12,SKU_285,Central,169
11,2024-08-12,SKU_286,Central,37
11,2024-08-12,SKU_287,Central,50
11,2024-08-12,SKU_288,Central,102
11,2024-08-12,SKU_289,Central,43
11,2024-08-12,SKU_290,Central,41
11,2024-08-12,SKU_291,Central,29
11,2024-08-12,SKU_292,Central,125
11,2024-08-12,SKU_293,Central,100
11,2024-08-12,SKU_294,Central,123
11,2024-08-12,SKU_295,Central,33
11,2024-08-12,SKU_296,Central,151
11,2024-08-12,SKU_297,Central,54
11,2024-08-12,SKU_298,Central,47
11,2024-08-12,SKU_299,Central,84
11,2024-08-12,SKU_300,Central,40
11,2024-08-12,SKU_001,West,64
11,2024-08-12,SKU_002,West,79
11,2024-08-12,SKU_003,West,199
11,2024-08-12,SKU_004,West,29
11,2024-08-12,SKU_005,West,92
11,2024-08-12,SKU_006,West,106
11,2024-08-12,SKU_007,West,64
11,2024-08-12,SKU_008,West,65
11,2024-08-12,SKU_009,West,17
11,2024-08-12,SKU_010,West,128
11,2024-08-12,SKU_011,West,61
11,2024-08-12,SKU_012,West,78
11,2024-08-12,SKU_013,West,60
11,2024-08-12,SKU_014,West,86
11,2024-08-12,SKU_015,West,59
11,2024-08-12,SKU_016,West,127
11,2024-08-12,SKU_017,West,93
11,2024-08-12,SKU_018,West,104
11,2024-08-12,SKU_019,West,101
11,2024-08-12,SKU_020,West,58
11,2024-08-12,SKU_021,West,28
11,2024-08-12,SKU_022,West,33
11,2024-08-12,SKU_023,West,72
11,2024-08-12,SKU_024,West,58
11,2024-08-12,SKU_025,West,47
11,2024-08-12,SKU_026,West,48
11,2024-08-12,SKU_027,West,37
11,2024-08-12,SKU_028,West,47
11,2024-08-12,SKU_029,West,51
11,2024-08-12,SKU_030,West,140
11,2024-08-12,SKU_031,West,69
11,2024-08-12,SKU_032,West,105
11,2024-08-12,SKU_033,West,39
11,2024-08-12,SKU_034,West,45
11,2024-08-12,SKU_035,West,78
11,2024-08-12,SKU_036,West,61
11,2024-08-12,SKU_037,West,34
11,2024-08-12,SKU_038,West,61
11,2024-08-12,SKU_039,West,20
11,2024-08-12,SKU_040,West,67
11,2024-08-12,SKU_041,West,125
11,2024-08-12,SKU_042,West,105
11,2024-08-12,SKU_043,West,49
11,2024-08-12,SKU_044,West,108
11,2024-08-12,SKU_045,West,34
11,2024-08-12,SKU_046,West,47
11,2024-08-12,SKU_047,West,102
11,2024-08-12,SKU_048,West,93
11,2024-08-12,SKU_049,West,43
11,2024-08-12,SKU_050,West,51
11,2024-08-12,SKU_051,West,88
11,2024-08-12,SKU_052,West,97
11,2024-08-12,SKU_053,West,34
11,2024-08-12,SKU_054,West,70
11,2024-08-12,SKU_055,West,66
11,2024-08-12,SKU_056,West,93
11,2024-08-12,SKU_057,West,47
11,2024-08-12,SKU_058,West,94
11,2024-08-12,SKU_059,West,123
11,2024-08-12,SKU_060,West,63
11,2024-08-12,SKU_061,West,106
11,2024-08-12,SKU_062,West,34
11,2024-08-12,SKU_063,West,41
11,2024-08-12,SKU_064,West,93
11,2024-08-12,SKU_065,West,145
11,2024-08-12,SKU_066,West,45
11,2024-08-12,SKU_067,West,45
11,2024-08-12,SKU_068,West,124
11,2024-08-12,SKU_069,West,35
11,2024-08-12,SKU_070,West,115
11,2024-08-12,SKU_071,West,43
11,2024-08-12,SKU_072,West,53
11,2024-08-12,SKU_073,West,82
11,2024-08-12,SKU_074,West,91
11,2024-08-12,SKU_075,West,57
11,2024-08-12,SKU_076,West,129
11,2024-08-12,SKU_077,West,58
11,2024-08-12,SKU_078,West,31
11,2024-08-12,SKU_079,West,111
11,2024-08-12,SKU_080,West,85
11,2024-08-12,SKU_081,West,66
11,2024-08-12,SKU_082,West,116
11,2024-08-12,SKU_083,West,77
11,2024-08-12,SKU_084,West,209
11,2024-08-12,SKU_085,West,40
11,2024-08-12,SKU_086,West,43
11,2024-08-12,SKU_087,West,72
11,2024-08-12,SKU_088,West,93
11,2024-08-12,SKU_089,West,16
11,2024-08-12,SKU_090,West,12
11,2024-08-12,SKU_091,West,97
11,2024-08-12,SKU_092,West,126
11,2024-08-12,SKU_093,West,87
11,2024-08-12,SKU_094,West,41
11,2024-08-12,SKU_095,West,30
11,2024-08-12,SKU_096,West,53
11,2024-08-12,SKU_097,West,183
11,2024-08-12,SKU_098,West,76
11,2024-08-12,SKU_099,West,110
11,2024-08-12,SKU_100,West,104
11,2024-08-12,SKU_101,West,121
11,2024-08-12,SKU_102,West,53
11,2024-08-12,SKU_103,West,68
11,2024-08-12,SKU_104,West,92
11,2024-08-12,SKU_105,West,56
11,2024-08-12,SKU_106,West,124
11,2024-08-12,SKU_107,West,72
11,2024-08-12,SKU_108,West,70
11,2024-08-12,SKU_109,West,80
11,2024-08-12,SKU_110,West,49
11,2024-08-12,SKU_111,West,108
11,2024-08-12,SKU_112,West,135
11,2024-08-12,SKU_113,West,82
11,2024-08-12,SKU_114,West,85
11,2024-08-12,SKU_115,West,110
11,2024-08-12,SKU_116,West,26
11,2024-08-12,SKU_117,West,87
11,2024-08-12,SKU_118,West,58
11,2024-08-12,SKU_119,West,101
11,2024-08-12,SKU_120,West,193
11,2024-08-12,SKU_121,West,60
11,2024-08-12,SKU_122,West,80
11,2024-08-12,SKU_123,West,40
11,2024-08-12,SKU_124,West,105
11,2024-08-12,SKU_125,West,94
11,2024-08-12,SKU_126,West,166
11,2024-08-12,SKU_127,West,65
11,2024-08-12,SKU_128,West,62
11,2024-08-12,SKU_129,West,106
11,2024-08-12,SKU_130,West,91
11,2024-08-12,SKU_131,West,58
11,2024-08-12,SKU_132,West,62
11,2024-08-12,SKU_133,West,279
11,2024-08-12,SKU_134,West,126
11,2024-08-12,SKU_135,West,74
11,2024-08-12,SKU_136,West,57
11,2024-08-12,SKU_137,West,134
11,2024-08-12,SKU_138,West,56
11,2024-08-12,SKU_139,West,40
11,2024-08-12,SKU_140,West,64
11,2024-08-12,SKU_141,West,84
11,2024-08-12,SKU_142,West,35
11,2024-08-12,SKU_143,West,77
11,2024-08-12,SKU_144,West,73
11,2024-08-12,SKU_145,West,98
11,2024-08-12,SKU_146,West,92
11,2024-08-12,SKU_147,West,124
11,2024-08-12,SKU_148,West,181
11,2024-08-12,SKU_149,West,104
11,2024-08-12,SKU_150,West,74
11,2024-08-12,SKU_151,West,87
11,2024-08-12,SKU_152,West,29
11,2024-08-12,SKU_153,West,134
11,2024-08-12,SKU_154,West,75
11,2024-08-12,SKU_155,West,144
11,2024-08-12,SKU_156,West,78
11,2024-08-12,SKU_157,West,104
11,2024-08-12,SKU_158,West,57
11,2024-08-12,SKU_159,West,122
11,2024-08-12,SKU_160,West,43
11,2024-08-12,SKU_161,West,47
11,2024-08-12,SKU_162,West,22
11,2024-08-12,SKU_163,West,52
11,2024-08-12,SKU_164,West,94
11,2024-08-12,SKU_165,West,54
11,2024-08-12,SKU_166,West,55
11,2024-08-12,SKU_167,West,90
11,2024-08-12,SKU_168,West,52
11,2024-08-12,SKU_169,West,154
11,2024-08-12,SKU_170,West,43
11,2024-08-12,SKU_171,West,45
11,2024-08-12,SKU_172,West,95
11,2024-08-12,SKU_173,West,137
11,2024-08-12,SKU_174,West,74
11,2024-08-12,SKU_175,West,36
11,2024-08-12,SKU_176,West,82
11,2024-08-12,SKU_177,West,83
11,2024-08-12,SKU_178,West,39
11,2024-08-12,SKU_179,West,186
11,2024-08-12,SKU_180,West,37
11,2024-08-12,SKU_181,West,86
11,2024-08-12,SKU_182,West,33
11,2024-08-12,SKU_183,West,52
11,2024-08-12,SKU_184,West,93
11,2024-08-12,SKU_185,West,84
11,2024-08-12,SKU_186,West,57
11,2024-08-12,SKU_187,West,76
11,2024-08-12,SKU_188,West,89
11,2024-08-12,SKU_189,West,84
11,2024-08-12,SKU_190,West,51
11,2024-08-12,SKU_191,West,63
11,2024-08-12,SKU_192,West,83
11,2024-08-12,SKU_193,West,50
11,2024-08-12,SKU_194,West,64
11,2024-08-12,SKU_195,West,137
11,2024-08-12,SKU_196,West,18
11,2024-08-12,SKU_197,West,46
11,2024-08-12,SKU_198,West,65
11,2024-08-12,SKU_199,West,21
11,2024-08-12,SKU_200,West,74
11,2024-08-12,SKU_201,West,29
11,2024-08-12,SKU_202,West,211
11,2024-08-12,SKU_203,West,24
11,2024-08-12,SKU_204,West,62
11,2024-08-12,SKU_205,West,30
11,2024-08-12,SKU_206,West,134
11,2024-08-12,SKU_207,West,112
11,2024-08-12,SKU_208,West,56
11,2024-08-12,SKU_209,West,91
11,2024-08-12,SKU_210,West,72
11,2024-08-12,SKU_211,West,151
11,2024-08-12,SKU_212,West,71
11,2024-08-12,SKU_213,West,62
11,2024-08-12,SKU_214,West,52
11,2024-08-12,SKU_215,West,47
11,2024-08-12,SKU_216,West,41
11,2024-08-12,SKU_217,West,28
11,2024-08-12,SKU_218,West,49
11,2024-08-12,SKU_219,West,38
11,2024-08-12,SKU_220,West,19
11,2024-08-12,SKU_221,West,40
11,2024-08-12,SKU_222,West,100
11,2024-08-12,SKU_223,West,108
11,2024-08-12,SKU_224,West,83
11,2024-08-12,SKU_225,West,25
11,2024-08-12,SKU_226,West,33
11,2024-08-12,SKU_227,West,64
11,2024-08-12,SKU_228,West,88
11,2024-08-12,SKU_229,West,107
11,2024-08-12,SKU_230,West,71
11,2024-08-12,SKU_231,West,37
11,2024-08-12,SKU_232,West,66
11,2024-08-12,SKU_233,West,27
11,2024-08-12,SKU_234,West,113
11,2024-08-12,SKU_235,West,143
11,2024-08-12,SKU_236,West,16
11,2024-08-12,SKU_237,West,17
11,2024-08-12,SKU_238,West,150
11,2024-08-12,SKU_239,West,86
11,2024-08-12,SKU_240,West,118
11,2024-08-12,SKU_241,West,145
11,2024-08-12,SKU_242,West,60
11,2024-08-12,SKU_243,West,90
11,2024-08-12,SKU_244,West,67
11,2024-08-12,SKU_245,West,109
11,2024-08-12,SKU_246,West,54
11,2024-08-12,SKU_247,West,76
11,2024-08-12,SKU_248,West,148
11,2024-08-12,SKU_249,West,53
11,2024-08-12,SKU_250,West,128
11,2024-08-12,SKU_251,West,43
11,2024-08-12,SKU_252,West,28
11,2024-08-12,SKU_253,West,151
11,2024-08-12,SKU_254,West,30
11,2024-08-12,SKU_255,West,193
11,2024-08-12,SKU_256,West,131
11,2024-08-12,SKU_257,West,36
11,2024-08-12,SKU_258,West,116
11,2024-08-12,SKU_259,West,81
11,2024-08-12,SKU_260,West,51
11,2024-08-12,SKU_261,West,89
11,2024-08-12,SKU_262,West,50
11,2024-08-12,SKU_263,West,36
11,2024-08-12,SKU_264,West,47
11,2024-08-12,SKU_265,West,75
11,2024-08-12,SKU_266,West,49
11,2024-08-12,SKU_267,West,70
11,2024-08-12,SKU_268,West,98
11,2024-08-12,SKU_269,West,113
11,2024-08-12,SKU_270,West,142
11,2024-08-12,SKU_271,West,41
11,2024-08-12,SKU_272,West,73
11,2024-08-12,SKU_273,West,67
11,2024-08-12,SKU_274,West,201
11,2024-08-12,SKU_275,West,83
11,2024-08-12,SKU_276,West,109
11,2024-08-12,SKU_277,West,68
11,2024-08-12,SKU_278,West,183
11,2024-08-12,SKU_279,West,4
11,2024-08-12,SKU_280,West,141
11,2024-08-12,SKU_281,West,67
11,2024-08-12,SKU_282,West,35
11,2024-08-12,SKU_283,West,123
11,2024-08-12,SKU_284,West,100
11,2024-08-12,SKU_285,West,139
11,2024-08-12,SKU_286,West,75
11,2024-08-12,SKU_287,West,55
11,2024-08-12,SKU_288,West,82
11,2024-08-12,SKU_289,West,59
11,2024-08-12,SKU_290,West,40
11,2024-08-12,SKU_291,West,48
11,2024-08-12,SKU_292,West,104
11,2024-08-12,SKU_293,West,123
11,2024-08-12,SKU_294,West,104
11,2024-08-12,SKU_295,West,35
11,2024-08-12,SKU_296,West,149
11,2024-08-12,SKU_297,West,45
11,2024-08-12,SKU_298,West,59
11,2024-08-12,SKU_299,West,106
11,2024-08-12,SKU_300,West,32
12,2024-08-19,SKU_001,East,65
12,2024-08-19,SKU_002,East,60
12,2024-08-19,SKU_003,East,205
12,2024-08-19,SKU_004,East,18
12,2024-08-19,SKU_005,East,99
12,2024-08-19,SKU_006,East,165
12,2024-08-19,SKU_007,East,107
12,2024-08-19,SKU_008,East,104
12,2024-08-19,SKU_009,East,37
12,2024-08-19,SKU_010,East,123
12,2024-08-19,SKU_011,East,93
12,2024-08-19,SKU_012,East,88
12,2024-08-19,SKU_013,East,73
12,2024-08-19,SKU_014,East,76
12,2024-08-19,SKU_015,East,70
12,2024-08-19,SKU_016,East,152
12,2024-08-19,SKU_017,East,160
12,2024-08-19,SKU_018,East,100
12,2024-08-19,SKU_019,East,83
12,2024-08-19,SKU_020,East,129
12,2024-08-19,SKU_021,East,34
12,2024-08-19,SKU_022,East,42
12,2024-08-19,SKU_023,East,50
12,2024-08-19,SKU_024,East,106
12,2024-08-19,SKU_025,East,29
12,2024-08-19,SKU_026,East,67
12,2024-08-19,SKU_027,East,76
12,2024-08-19,SKU_028,East,46
12,2024-08-19,SKU_029,East,72
12,2024-08-19,SKU_030,East,234
12,2024-08-19,SKU_031,East,71
12,2024-08-19,SKU_032,East,90
12,2024-08-19,SKU_033,East,29
12,2024-08-19,SKU_034,East,37
12,2024-08-19,SKU_035,East,82
12,2024-08-19,SKU_036,East,76
12,2024-08-19,SKU_037,East,35
12,2024-08-19,SKU_038,East,37
12,2024-08-19,SKU_039,East,20
12,2024-08-19,SKU_040,East,63
12,2024-08-19,SKU_041,East,158
12,2024-08-19,SKU_042,East,80
12,2024-08-19,SKU_043,East,52
12,2024-08-19,SKU_044,East,95
12,2024-08-19,SKU_045,East,35
12,2024-08-19,SKU_046,East,59
12,2024-08-19,SKU_047,East,140
12,2024-08-19,SKU_048,East,115
12,2024-08-19,SKU_049,East,159
12,2024-08-19,SKU_050,East,56
12,2024-08-19,SKU_051,East,123
12,2024-08-19,SKU_052,East,121
12,2024-08-19,SKU_053,East,47
12,2024-08-19,SKU_054,East,87
12,2024-08-19,SKU_055,East,57
12,2024-08-19,SKU_056,East,163
12,2024-08-19,SKU_057,East,103
12,2024-08-19,SKU_058,East,42
12,2024-08-19,SKU_059,East,181
12,2024-08-19,SKU_060,East,27
12,2024-08-19,SKU_061,East,108
12,2024-08-19,SKU_062,East,56
12,2024-08-19,SKU_063,East,52
12,2024-08-19,SKU_064,East,85
12,2024-08-19,SKU_065,East,119
12,2024-08-19,SKU_066,East,53
12,2024-08-19,SKU_067,East,36
12,2024-08-19,SKU_068,East,67
12,2024-08-19,SKU_069,East,32
12,2024-08-19,SKU_070,East,142
12,2024-08-19,SKU_071,East,73
12,2024-08-19,SKU_072,East,74
12,2024-08-19,SKU_073,East,98
12,2024-08-19,SKU_074,East,131
12,2024-08-19,SKU_075,East,68
12,2024-08-19,SKU_076,East,135
12,2024-08-19,SKU_077,East,40
12,2024-08-19,SKU_078,East,51
12,2024-08-19,SKU_079,East,107
12,2024-08-19,SKU_080,East,123
12,2024-08-19,SKU_081,East,52
12,2024-08-19,SKU_082,East,188
12,2024-08-19,SKU_083,East,61
12,2024-08-19,SKU_084,East,180
12,2024-08-19,SKU_085,East,36
12,2024-08-19,SKU_086,East,43
12,2024-08-19,SKU_087,East,53
12,2024-08-19,SKU_088,East,109
12,2024-08-19,SKU_089,East,48
12,2024-08-19,SKU_090,East,16
12,2024-08-19,SKU_091,East,116
12,2024-08-19,SKU_092,East,136
12,2024-08-19,SKU_093,East,105
12,2024-08-19,SKU_094,East,56
12,2024-08-19,SKU_095,East,37
12,2024-08-19,SKU_096,East,53
12,2024-08-19,SKU_097,East,254
12,2024-08-19,SKU_098,East,85
12,2024-08-19,SKU_099,East,79
12,2024-08-19,SKU_100,East,148
12,2024-08-19,SKU_101,East,152
12,2024-08-19,SKU_102,East,42
12,2024-08-19,SKU_103,East,82
12,2024-08-19,SKU_104,East,105
12,2024-08-19,SKU_105,East,71
12,2024-08-19,SKU_106,East,115
12,2024-08-19,SKU_107,East,97
12,2024-08-19,SKU_108,East,92
12,2024-08-19,SKU_109,East,98
12,2024-08-19,SKU_110,East,44
12,2024-08-19,SKU_111,East,120
12,2024-08-19,SKU_112,East,178
12,2024-08-19,SKU_113,East,115
12,2024-08-19,SKU_114,East,94
12,2024-08-19,SKU_115,East,152
12,2024-08-19,SKU_116,East,36
12,2024-08-19,SKU_117,East,111
12,2024-08-19,SKU_118,East,65
12,2024-08-19,SKU_119,East,190
12,2024-08-19,SKU_120,East,229
12,2024-08-19,SKU_121,East,36
12,2024-08-19,SKU_122,East,83
12,2024-08-19,SKU_123,East,58
12,2024-08-19,SKU_124,East,123
12,2024-08-19,SKU_125,East,118
12,2024-08-19,SKU_126,East,177
12,2024-08-19,SKU_127,East,66
12,2024-08-19,SKU_128,East,66
12,2024-08-19,SKU_129,East,147
12,2024-08-19,SKU_130,East,114
12,2024-08-19,SKU_131,East,81
12,2024-08-19,SKU_132,East,63
12,2024-08-19,SKU_133,East,236
12,2024-08-19,SKU_134,East,136
12,2024-08-19,SKU_135,East,154
12,2024-08-19,SKU_136,East,81
12,2024-08-19,SKU_137,East,170
12,2024-08-19,SKU_138,East,86
12,2024-08-19,SKU_139,East,43
12,2024-08-19,SKU_140,East,71
12,2024-08-19,SKU_141,East,93
12,2024-08-19,SKU_142,East,78
12,2024-08-19,SKU_143,East,99
12,2024-08-19,SKU_144,East,95
12,2024-08-19,SKU_145,East,125
12,2024-08-19,SKU_146,East,85
12,2024-08-19,SKU_147,East,99
12,2024-08-19,SKU_148,East,237
12,2024-08-19,SKU_149,East,94
12,2024-08-19,SKU_150,East,88
12,2024-08-19,SKU_151,East,132
12,2024-08-19,SKU_152,East,35
12,2024-08-19,SKU_153,East,192
12,2024-08-19,SKU_154,East,90
12,2024-08-19,SKU_155,East,164
12,2024-08-19,SKU_156,East,84
12,2024-08-19,SKU_157,East,138
12,2024-08-19,SKU_158,East,62
12,2024-08-19,SKU_159,East,164
12,2024-08-19,SKU_160,East,31
12,2024-08-19,SKU_161,East,77
12,2024-08-19,SKU_162,East,38
12,2024-08-19,SKU_163,East,42
12,2024-08-19,SKU_164,East,83
12,2024-08-19,SKU_165,East,45
12,2024-08-19,SKU_166,East,82
12,2024-08-19,SKU_167,East,178
12,2024-08-19,SKU_168,East,27
12,2024-08-19,SKU_169,East,250
12,2024-08-19,SKU_170,East,19
12,2024-08-19,SKU_171,East,72
12,2024-08-19,SKU_172,East,123
12,2024-08-19,SKU_173,East,111
12,2024-08-19,SKU_174,East,45
12,2024-08-19,SKU_175,East,39
12,2024-08-19,SKU_176,East,101
12,2024-08-19,SKU_177,East,111
12,2024-08-19,SKU_178,East,14
12,2024-08-19,SKU_179,East,157
12,2024-08-19,SKU_180,East,63
12,2024-08-19,SKU_181,East,122
12,2024-08-19,SKU_182,East,42
12,2024-08-19,SKU_183,East,61
12,2024-08-19,SKU_184,East,107
12,2024-08-19,SKU_185,East,96
12,2024-08-19,SKU_186,East,68
12,2024-08-19,SKU_187,East,61
12,2024-08-19,SKU_188,East,111
12,2024-08-19,SKU_189,East,123
12,2024-08-19,SKU_190,East,30
12,2024-08-19,SKU_191,East,80
12,2024-08-19,SKU_192,East,74
12,2024-08-19,SKU_193,East,64
12,2024-08-19,SKU_194,East,68
12,2024-08-19,SKU_195,East,129
12,2024-08-19,SKU_196,East,31
12,2024-08-19,SKU_197,East,43
12,2024-08-19,SKU_198,East,62
12,2024-08-19,SKU_199,East,38
12,2024-08-19,SKU_200,East,86
12,2024-08-19,SKU_201,East,34
12,2024-08-19,SKU_202,East,181
12,2024-08-19,SKU_203,East,23
12,2024-08-19,SKU_204,East,90
12,2024-08-19,SKU_205,East,37
12,2024-08-19,SKU_206,East,154
12,2024-08-19,SKU_207,East,117
12,2024-08-19,SKU_208,East,83
12,2024-08-19,SKU_209,East,101
12,2024-08-19,SKU_210,East,93
12,2024-08-19,SKU_211,East,254
12,2024-08-19,SKU_212,East,138
12,2024-08-19,SKU_213,East,54
12,2024-08-19,SKU_214,East,45
12,2024-08-19,SKU_215,East,96
12,2024-08-19,SKU_216,East,65
12,2024-08-19,SKU_217,East,40
12,2024-08-19,SKU_218,East,99
12,2024-08-19,SKU_219,East,48
12,2024-08-19,SKU_220,East,44
12,2024-08-19,SKU_221,East,57
12,2024-08-19,SKU_222,East,106
12,2024-08-19,SKU_223,East,132
12,2024-08-19,SKU_224,East,61
12,2024-08-19,SKU_225,East,3
12,2024-08-19,SKU_226,East,45
12,2024-08-19,SKU_227,East,48
12,2024-08-19,SKU_228,East,85
12,2024-08-19,SKU_229,East,129
12,2024-08-19,SKU_230,East,107
12,2024-08-19,SKU_231,East,58
12,2024-08-19,SKU_232,East,39
12,2024-08-19,SKU_233,East,43
12,2024-08-19,SKU_234,East,146
12,2024-08-19,SKU_235,East,173
12,2024-08-19,SKU_236,East,54
12,2024-08-19,SKU_237,East,13
12,2024-08-19,SKU_238,East,120
12,2024-08-19,SKU_239,East,80
12,2024-08-19,SKU_240,East,227
12,2024-08-19,SKU_241,East,75
12,2024-08-19,SKU_242,East,65
12,2024-08-19,SKU_243,East,106
12,2024-08-19,SKU_244,East,37
12,2024-08-19,SKU_245,East,147
12,2024-08-19,SKU_246,East,70
12,2024-08-19,SKU_247,East,92
12,2024-08-19,SKU_248,East,224
